Date,Price,Return
3-Jul-13,1615.41,0.00
5-Jul-13,1631.89,0.01
8-Jul-13,1640.46,0.01
9-Jul-13,1652.32,0.01
10-Jul-13,1652.62,0.00
11-Jul-13,1675.02,0.01
12-Jul-13,1680.19,0.00
15-Jul-13,1682.50,0.00
16-Jul-13,1676.26,0.00
17-Jul-13,1680.91,0.00
18-Jul-13,1689.37,0.01
19-Jul-13,1692.09,0.00
22-Jul-13,1695.53,0.00
23-Jul-13,1692.39,0.00
24-Jul-13,1685.94,0.00
25-Jul-13,1690.25,0.00
26-Jul-13,1691.65,0.00
29-Jul-13,1685.33,0.00
30-Jul-13,1685.96,0.00
31-Jul-13,1685.73,0.00
1-Aug-13,1706.87,0.01
2-Aug-13,1709.67,0.00
5-Aug-13,1707.14,0.00
6-Aug-13,1697.37,-0.01
7-Aug-13,1690.91,0.00
8-Aug-13,1697.48,0.00
9-Aug-13,1691.42,0.00
12-Aug-13,1689.47,0.00
13-Aug-13,1694.16,0.00
14-Aug-13,1685.39,-0.01
15-Aug-13,1661.32,-0.01
16-Aug-13,1655.83,0.00
19-Aug-13,1646.06,-0.01
20-Aug-13,1652.35,0.00
21-Aug-13,1642.80,-0.01
22-Aug-13,1656.96,0.01
23-Aug-13,1663.50,0.00
26-Aug-13,1656.78,0.00
27-Aug-13,1630.48,-0.02
28-Aug-13,1634.96,0.00
29-Aug-13,1638.17,0.00
30-Aug-13,1632.97,0.00
3-Sep-13,1639.77,0.00
4-Sep-13,1653.08,0.01
5-Sep-13,1655.08,0.00
6-Sep-13,1655.17,0.00
9-Sep-13,1671.71,0.01
10-Sep-13,1683.99,0.01
11-Sep-13,1689.13,0.00
12-Sep-13,1683.42,0.00
13-Sep-13,1687.99,0.00
16-Sep-13,1697.60,0.01
17-Sep-13,1704.76,0.00
18-Sep-13,1725.52,0.01
19-Sep-13,1722.34,0.00
20-Sep-13,1709.91,-0.01
23-Sep-13,1701.84,0.00
24-Sep-13,1697.42,0.00
25-Sep-13,1692.77,0.00
26-Sep-13,1698.67,0.00
27-Sep-13,1691.75,0.00
30-Sep-13,1681.55,-0.01
1-Oct-13,1695.00,0.01
2-Oct-13,1693.87,0.00
3-Oct-13,1678.66,-0.01
4-Oct-13,1690.50,0.01
7-Oct-13,1676.12,-0.01
8-Oct-13,1655.45,-0.01
9-Oct-13,1656.40,0.00
10-Oct-13,1692.56,0.02
11-Oct-13,1703.20,0.01
14-Oct-13,1710.14,0.00
15-Oct-13,1698.06,-0.01
16-Oct-13,1721.54,0.01
17-Oct-13,1733.15,0.01
18-Oct-13,1744.50,0.01
21-Oct-13,1744.66,0.00
22-Oct-13,1754.67,0.01
23-Oct-13,1746.38,0.00
24-Oct-13,1752.07,0.00
25-Oct-13,1759.77,0.00
28-Oct-13,1762.11,0.00
29-Oct-13,1771.95,0.01
30-Oct-13,1763.31,0.00
31-Oct-13,1756.54,0.00
1-Nov-13,1761.64,0.00
4-Nov-13,1767.93,0.00
5-Nov-13,1762.97,0.00
6-Nov-13,1770.49,0.00
7-Nov-13,1747.15,-0.01
8-Nov-13,1770.61,0.01
11-Nov-13,1771.89,0.00
12-Nov-13,1767.69,0.00
13-Nov-13,1782.00,0.01
14-Nov-13,1790.62,0.00
15-Nov-13,1798.18,0.00
18-Nov-13,1791.53,0.00
19-Nov-13,1787.87,0.00
20-Nov-13,1781.37,0.00
21-Nov-13,1795.85,0.01
22-Nov-13,1804.76,0.00
25-Nov-13,1802.48,0.00
26-Nov-13,1802.75,0.00
27-Nov-13,1807.23,0.00
29-Nov-13,1805.81,0.00
2-Dec-13,1800.90,0.00
3-Dec-13,1795.15,0.00
4-Dec-13,1792.81,0.00
5-Dec-13,1785.03,0.00
6-Dec-13,1805.09,0.01
9-Dec-13,1808.37,0.00
10-Dec-13,1802.62,0.00
11-Dec-13,1782.22,-0.01
12-Dec-13,1775.50,0.00
13-Dec-13,1775.32,0.00
16-Dec-13,1786.54,0.01
17-Dec-13,1781.00,0.00
18-Dec-13,1810.65,0.02
19-Dec-13,1809.60,0.00
20-Dec-13,1818.32,0.00
23-Dec-13,1827.99,0.01
24-Dec-13,1833.32,0.00
26-Dec-13,1842.02,0.00
27-Dec-13,1841.40,0.00
30-Dec-13,1841.07,0.00
31-Dec-13,1848.36,0.00
2-Jan-14,1831.98,-0.01
3-Jan-14,1831.37,0.00
6-Jan-14,1826.77,0.00
7-Jan-14,1837.88,0.01
8-Jan-14,1837.49,0.00
9-Jan-14,1838.13,0.00
10-Jan-14,1842.37,0.00
13-Jan-14,1819.20,-0.01
14-Jan-14,1838.88,0.01
15-Jan-14,1848.38,0.01
16-Jan-14,1845.89,0.00
17-Jan-14,1838.70,0.00
21-Jan-14,1843.80,0.00
22-Jan-14,1844.86,0.00
23-Jan-14,1828.46,-0.01
24-Jan-14,1790.29,-0.02
27-Jan-14,1781.56,0.00
28-Jan-14,1792.50,0.01
29-Jan-14,1774.20,-0.01
30-Jan-14,1794.19,0.01
31-Jan-14,1782.59,-0.01
3-Feb-14,1741.89,-0.02
4-Feb-14,1755.20,0.01
5-Feb-14,1751.64,0.00
6-Feb-14,1773.43,0.01
7-Feb-14,1797.02,0.01
10-Feb-14,1799.84,0.00
11-Feb-14,1819.75,0.01
12-Feb-14,1819.26,0.00
13-Feb-14,1829.83,0.01
14-Feb-14,1838.63,0.00
18-Feb-14,1840.76,0.00
19-Feb-14,1828.75,-0.01
20-Feb-14,1839.78,0.01
21-Feb-14,1836.25,0.00
24-Feb-14,1847.61,0.01
25-Feb-14,1845.12,0.00
26-Feb-14,1845.16,0.00
27-Feb-14,1854.29,0.00
28-Feb-14,1859.45,0.00
3-Mar-14,1845.73,-0.01
4-Mar-14,1873.91,0.02
5-Mar-14,1873.81,0.00
6-Mar-14,1877.03,0.00
7-Mar-14,1878.04,0.00
10-Mar-14,1877.17,0.00
11-Mar-14,1867.63,-0.01
12-Mar-14,1868.20,0.00
13-Mar-14,1846.34,-0.01
14-Mar-14,1841.13,0.00
17-Mar-14,1858.83,0.01
18-Mar-14,1872.25,0.01
19-Mar-14,1860.77,-0.01
20-Mar-14,1872.01,0.01
21-Mar-14,1866.52,0.00
24-Mar-14,1857.44,0.00
25-Mar-14,1865.62,0.00
26-Mar-14,1852.56,-0.01
27-Mar-14,1849.04,0.00
28-Mar-14,1857.62,0.00
31-Mar-14,1872.34,0.01
1-Apr-14,1885.52,0.01
2-Apr-14,1890.90,0.00
3-Apr-14,1888.77,0.00
4-Apr-14,1865.09,-0.01
7-Apr-14,1845.04,-0.01
8-Apr-14,1851.96,0.00
9-Apr-14,1872.18,0.01
10-Apr-14,1833.08,-0.02
11-Apr-14,1815.69,-0.01
14-Apr-14,1830.61,0.01
15-Apr-14,1842.98,0.01
16-Apr-14,1862.31,0.01
17-Apr-14,1864.85,0.00
21-Apr-14,1871.89,0.00
22-Apr-14,1879.55,0.00
23-Apr-14,1875.39,0.00
24-Apr-14,1878.61,0.00
25-Apr-14,1863.40,-0.01
28-Apr-14,1869.43,0.00
29-Apr-14,1878.33,0.00
30-Apr-14,1883.95,0.00
1-May-14,1883.68,0.00
2-May-14,1881.14,0.00
5-May-14,1884.66,0.00
6-May-14,1867.72,-0.01
7-May-14,1878.21,0.01
8-May-14,1875.63,0.00
9-May-14,1878.48,0.00
12-May-14,1896.65,0.01
13-May-14,1897.45,0.00
14-May-14,1888.53,0.00
15-May-14,1870.85,-0.01
16-May-14,1877.86,0.00
19-May-14,1885.08,0.00
20-May-14,1872.83,-0.01
21-May-14,1888.03,0.01
22-May-14,1892.49,0.00
23-May-14,1900.53,0.00
27-May-14,1911.91,0.01
28-May-14,1909.78,0.00
29-May-14,1920.03,0.01
30-May-14,1923.57,0.00
2-Jun-14,1924.97,0.00
3-Jun-14,1924.24,0.00
4-Jun-14,1927.88,0.00
5-Jun-14,1940.46,0.01
6-Jun-14,1949.44,0.00
9-Jun-14,1951.27,0.00
10-Jun-14,1950.79,0.00
11-Jun-14,1943.89,0.00
12-Jun-14,1930.11,-0.01
13-Jun-14,1936.16,0.00
16-Jun-14,1937.78,0.00
17-Jun-14,1941.99,0.00
18-Jun-14,1956.98,0.01
19-Jun-14,1959.48,0.00
20-Jun-14,1962.87,0.00
23-Jun-14,1962.61,0.00
24-Jun-14,1949.98,-0.01
25-Jun-14,1959.53,0.00
26-Jun-14,1957.22,0.00
27-Jun-14,1960.96,0.00
30-Jun-14,1960.23,0.00
1-Jul-14,1973.32,0.01
2-Jul-14,1974.62,0.00
3-Jul-14,1985.44,0.01
7-Jul-14,1977.65,0.00
8-Jul-14,1963.71,-0.01
9-Jul-14,1972.83,0.00
10-Jul-14,1964.68,0.00
11-Jul-14,1967.57,0.00
14-Jul-14,1977.10,0.00
15-Jul-14,1973.28,0.00
16-Jul-14,1981.57,0.00
17-Jul-14,1958.12,-0.01
18-Jul-14,1978.22,0.01
21-Jul-14,1973.63,0.00
22-Jul-14,1983.53,0.01
23-Jul-14,1987.01,0.00
24-Jul-14,1987.98,0.00
25-Jul-14,1978.34,0.00
28-Jul-14,1978.91,0.00
29-Jul-14,1969.95,0.00
30-Jul-14,1970.07,0.00
31-Jul-14,1930.67,-0.02
1-Aug-14,1925.15,0.00
4-Aug-14,1938.99,0.01
5-Aug-14,1920.21,-0.01
6-Aug-14,1920.24,0.00
7-Aug-14,1909.57,-0.01
8-Aug-14,1931.59,0.01
11-Aug-14,1936.92,0.00
12-Aug-14,1933.75,0.00
13-Aug-14,1946.72,0.01
14-Aug-14,1955.18,0.00
15-Aug-14,1955.06,0.00
18-Aug-14,1971.74,0.01
19-Aug-14,1981.60,0.00
20-Aug-14,1986.51,0.00
21-Aug-14,1992.37,0.00
22-Aug-14,1988.40,0.00
25-Aug-14,1997.92,0.00
26-Aug-14,2000.02,0.00
27-Aug-14,2000.12,0.00
28-Aug-14,1996.74,0.00
29-Aug-14,2003.37,0.00
2-Sep-14,2002.28,0.00
3-Sep-14,2000.72,0.00
4-Sep-14,1997.65,0.00
5-Sep-14,2007.71,0.01
8-Sep-14,2001.54,0.00
9-Sep-14,1988.44,-0.01
10-Sep-14,1995.69,0.00
11-Sep-14,1997.45,0.00
12-Sep-14,1985.54,-0.01
15-Sep-14,1984.13,0.00
16-Sep-14,1998.98,0.01
17-Sep-14,2001.57,0.00
18-Sep-14,2011.36,0.00
19-Sep-14,2010.40,0.00
22-Sep-14,1994.29,-0.01
23-Sep-14,1982.77,-0.01
24-Sep-14,1998.30,0.01
25-Sep-14,1965.99,-0.02
26-Sep-14,1982.85,0.01
29-Sep-14,1977.80,0.00
30-Sep-14,1972.29,0.00
1-Oct-14,1946.16,-0.01
2-Oct-14,1946.17,0.00
3-Oct-14,1967.90,0.01
6-Oct-14,1964.82,0.00
7-Oct-14,1935.10,-0.02
8-Oct-14,1968.89,0.02
9-Oct-14,1928.21,-0.02
10-Oct-14,1906.13,-0.01
13-Oct-14,1874.74,-0.02
14-Oct-14,1877.70,0.00
15-Oct-14,1862.49,-0.01
16-Oct-14,1862.76,0.00
17-Oct-14,1886.76,0.01
20-Oct-14,1904.01,0.01
21-Oct-14,1941.28,0.02
22-Oct-14,1927.11,-0.01
23-Oct-14,1950.82,0.01
24-Oct-14,1964.58,0.01
27-Oct-14,1961.63,0.00
28-Oct-14,1985.05,0.01
29-Oct-14,1982.30,0.00
30-Oct-14,1994.65,0.01
31-Oct-14,2018.05,0.01
3-Nov-14,2017.81,0.00
4-Nov-14,2012.10,0.00
5-Nov-14,2023.57,0.01
6-Nov-14,2031.21,0.00
7-Nov-14,2031.92,0.00
10-Nov-14,2038.26,0.00
11-Nov-14,2039.68,0.00
12-Nov-14,2038.25,0.00
13-Nov-14,2039.33,0.00
14-Nov-14,2039.82,0.00
17-Nov-14,2041.32,0.00
18-Nov-14,2051.80,0.01
19-Nov-14,2048.72,0.00
20-Nov-14,2052.75,0.00
21-Nov-14,2063.50,0.01
24-Nov-14,2069.41,0.00
25-Nov-14,2067.03,0.00
26-Nov-14,2072.83,0.00
28-Nov-14,2067.56,0.00
1-Dec-14,2053.44,-0.01
2-Dec-14,2066.55,0.01
3-Dec-14,2074.33,0.00
4-Dec-14,2071.92,0.00
5-Dec-14,2075.37,0.00
8-Dec-14,2060.31,-0.01
9-Dec-14,2059.82,0.00
10-Dec-14,2026.14,-0.02
11-Dec-14,2035.33,0.00
12-Dec-14,2002.33,-0.02
15-Dec-14,1989.63,-0.01
16-Dec-14,1972.74,-0.01
17-Dec-14,2012.89,0.02
18-Dec-14,2061.23,0.02
19-Dec-14,2070.65,0.00
22-Dec-14,2078.54,0.00
23-Dec-14,2082.17,0.00
24-Dec-14,2081.88,0.00
26-Dec-14,2088.77,0.00
29-Dec-14,2090.57,0.00
30-Dec-14,2080.35,0.00
31-Dec-14,2058.90,-0.01
2-Jan-15,2058.20,0.00
5-Jan-15,2020.58,-0.02
6-Jan-15,2002.61,-0.01
7-Jan-15,2025.90,0.01
8-Jan-15,2062.14,0.02
9-Jan-15,2044.81,-0.01
12-Jan-15,2028.26,-0.01
13-Jan-15,2023.03,0.00
14-Jan-15,2011.27,-0.01
15-Jan-15,1992.67,-0.01
16-Jan-15,2019.42,0.01
20-Jan-15,2022.55,0.00
21-Jan-15,2032.12,0.00
22-Jan-15,2063.15,0.02
23-Jan-15,2051.82,-0.01
26-Jan-15,2057.09,0.00
27-Jan-15,2029.55,-0.01
28-Jan-15,2002.16,-0.01
29-Jan-15,2021.25,0.01
30-Jan-15,1994.99,-0.01
2-Feb-15,2020.85,0.01
3-Feb-15,2050.03,0.01
4-Feb-15,2041.51,0.00
5-Feb-15,2062.52,0.01
6-Feb-15,2055.47,0.00
9-Feb-15,2046.74,0.00
10-Feb-15,2068.59,0.01
11-Feb-15,2068.53,0.00
12-Feb-15,2088.48,0.01
13-Feb-15,2096.99,0.00
17-Feb-15,2100.34,0.00
18-Feb-15,2099.68,0.00
19-Feb-15,2097.45,0.00
20-Feb-15,2110.30,0.01
23-Feb-15,2109.66,0.00
24-Feb-15,2115.48,0.00
25-Feb-15,2113.86,0.00
26-Feb-15,2110.74,0.00
27-Feb-15,2104.50,0.00
2-Mar-15,2117.39,0.01
3-Mar-15,2107.78,0.00
4-Mar-15,2098.53,0.00
5-Mar-15,2101.04,0.00
6-Mar-15,2071.26,-0.01
9-Mar-15,2079.43,0.00
10-Mar-15,2044.16,-0.02
11-Mar-15,2040.24,0.00
12-Mar-15,2065.95,0.01
13-Mar-15,2053.40,-0.01
16-Mar-15,2081.19,0.01
17-Mar-15,2074.28,0.00
18-Mar-15,2099.50,0.01
19-Mar-15,2089.27,0.00
20-Mar-15,2108.10,0.01
23-Mar-15,2104.42,0.00
24-Mar-15,2091.50,-0.01
25-Mar-15,2061.05,-0.01
26-Mar-15,2056.15,0.00
27-Mar-15,2061.02,0.00
30-Mar-15,2086.24,0.01
31-Mar-15,2067.89,-0.01
1-Apr-15,2059.69,0.00
2-Apr-15,2066.96,0.00
6-Apr-15,2080.62,0.01
7-Apr-15,2076.33,0.00
8-Apr-15,2081.90,0.00
9-Apr-15,2091.18,0.00
10-Apr-15,2102.06,0.01
13-Apr-15,2092.43,0.00
14-Apr-15,2095.84,0.00
15-Apr-15,2106.63,0.01
16-Apr-15,2104.99,0.00
17-Apr-15,2081.18,-0.01
20-Apr-15,2100.40,0.01
21-Apr-15,2097.29,0.00
22-Apr-15,2107.96,0.01
23-Apr-15,2112.93,0.00
24-Apr-15,2117.69,0.00
27-Apr-15,2108.92,0.00
28-Apr-15,2114.76,0.00
29-Apr-15,2106.85,0.00
30-Apr-15,2085.51,-0.01
1-May-15,2108.29,0.01
4-May-15,2114.49,0.00
5-May-15,2089.46,-0.01
6-May-15,2080.15,0.00
7-May-15,2088.00,0.00
8-May-15,2116.10,0.01
11-May-15,2105.33,-0.01
12-May-15,2099.12,0.00
13-May-15,2098.48,0.00
14-May-15,2121.10,0.01
15-May-15,2122.73,0.00
18-May-15,2129.20,0.00
19-May-15,2127.83,0.00
20-May-15,2125.85,0.00
21-May-15,2130.82,0.00
22-May-15,2126.06,0.00
26-May-15,2104.20,-0.01
27-May-15,2123.48,0.01
28-May-15,2120.79,0.00
29-May-15,2107.39,-0.01
1-Jun-15,2111.73,0.00
2-Jun-15,2109.60,0.00
3-Jun-15,2114.07,0.00
4-Jun-15,2095.84,-0.01
5-Jun-15,2092.83,0.00
8-Jun-15,2079.28,-0.01
9-Jun-15,2080.15,0.00
10-Jun-15,2105.20,0.01
11-Jun-15,2108.86,0.00
12-Jun-15,2094.11,-0.01
15-Jun-15,2084.43,0.00
16-Jun-15,2096.29,0.01
17-Jun-15,2100.44,0.00
18-Jun-15,2121.24,0.01
19-Jun-15,2109.99,-0.01
22-Jun-15,2122.85,0.01
23-Jun-15,2124.20,0.00
24-Jun-15,2108.58,-0.01
25-Jun-15,2102.31,0.00
26-Jun-15,2101.49,0.00
29-Jun-15,2057.64,-0.02
30-Jun-15,2063.11,0.00
1-Jul-15,2077.42,0.01
2-Jul-15,2076.78,0.00
6-Jul-15,2068.76,0.00
7-Jul-15,2081.34,0.01
8-Jul-15,2046.68,-0.02
9-Jul-15,2051.31,0.00
10-Jul-15,2076.62,0.01
13-Jul-15,2099.60,0.01
14-Jul-15,2108.95,0.00
15-Jul-15,2107.40,0.00
16-Jul-15,2124.29,0.01
17-Jul-15,2126.64,0.00
20-Jul-15,2128.28,0.00
21-Jul-15,2119.21,0.00
22-Jul-15,2114.15,0.00
23-Jul-15,2102.15,-0.01
24-Jul-15,2079.65,-0.01
27-Jul-15,2067.64,-0.01
28-Jul-15,2093.25,0.01
29-Jul-15,2108.57,0.01
30-Jul-15,2108.63,0.00
31-Jul-15,2103.84,0.00
3-Aug-15,2098.04,0.00
4-Aug-15,2093.32,0.00
5-Aug-15,2099.84,0.00
6-Aug-15,2083.56,-0.01
7-Aug-15,2077.57,0.00
10-Aug-15,2104.18,0.01
11-Aug-15,2084.07,-0.01
12-Aug-15,2086.05,0.00
13-Aug-15,2083.39,0.00
14-Aug-15,2091.54,0.00
17-Aug-15,2102.44,0.01
18-Aug-15,2096.92,0.00
19-Aug-15,2079.61,-0.01
20-Aug-15,2035.73,-0.02
21-Aug-15,1970.89,-0.03
24-Aug-15,1893.21,-0.04
25-Aug-15,1867.61,-0.01
26-Aug-15,1940.51,0.04
27-Aug-15,1987.66,0.02
28-Aug-15,1988.87,0.00
31-Aug-15,1972.18,-0.01
1-Sep-15,1913.85,-0.03
2-Sep-15,1948.86,0.02
3-Sep-15,1951.13,0.00
4-Sep-15,1921.22,-0.02
8-Sep-15,1969.41,0.02
9-Sep-15,1942.04,-0.01
10-Sep-15,1952.29,0.01
11-Sep-15,1961.05,0.00
14-Sep-15,1953.03,0.00
15-Sep-15,1978.09,0.01
16-Sep-15,1995.31,0.01
17-Sep-15,1990.20,0.00
18-Sep-15,1958.03,-0.02
21-Sep-15,1966.97,0.00
22-Sep-15,1942.74,-0.01
23-Sep-15,1938.76,0.00
24-Sep-15,1932.24,0.00
25-Sep-15,1931.34,0.00
28-Sep-15,1881.77,-0.03
29-Sep-15,1884.09,0.00
30-Sep-15,1920.03,0.02
1-Oct-15,1923.82,0.00
2-Oct-15,1951.36,0.01
5-Oct-15,1987.05,0.02
6-Oct-15,1979.92,0.00
7-Oct-15,1995.83,0.01
8-Oct-15,2013.43,0.01
9-Oct-15,2014.89,0.00
12-Oct-15,2017.46,0.00
13-Oct-15,2003.69,-0.01
14-Oct-15,1994.24,0.00
15-Oct-15,2023.86,0.01
16-Oct-15,2033.11,0.00
19-Oct-15,2033.66,0.00
20-Oct-15,2030.77,0.00
21-Oct-15,2018.94,-0.01
22-Oct-15,2052.51,0.02
23-Oct-15,2075.15,0.01
26-Oct-15,2071.18,0.00
27-Oct-15,2065.89,0.00
28-Oct-15,2090.35,0.01
29-Oct-15,2089.41,0.00
30-Oct-15,2079.36,0.00
2-Nov-15,2104.05,0.01
3-Nov-15,2109.79,0.00
4-Nov-15,2102.31,0.00
5-Nov-15,2099.93,0.00
6-Nov-15,2099.20,0.00
9-Nov-15,2078.58,-0.01
10-Nov-15,2081.72,0.00
11-Nov-15,2075.00,0.00
12-Nov-15,2045.97,-0.01
13-Nov-15,2023.04,-0.01
16-Nov-15,2053.19,0.01
17-Nov-15,2050.44,0.00
18-Nov-15,2083.58,0.02
19-Nov-15,2081.24,0.00
20-Nov-15,2089.17,0.00
23-Nov-15,2086.59,0.00
24-Nov-15,2089.14,0.00
25-Nov-15,2088.87,0.00
27-Nov-15,2090.11,0.00
30-Nov-15,2080.41,0.00
1-Dec-15,2102.63,0.01
2-Dec-15,2079.51,-0.01
3-Dec-15,2049.62,-0.01
4-Dec-15,2091.69,0.02
7-Dec-15,2077.07,-0.01
8-Dec-15,2063.59,-0.01
9-Dec-15,2047.62,-0.01
10-Dec-15,2052.23,0.00
11-Dec-15,2012.37,-0.02
14-Dec-15,2021.94,0.00
15-Dec-15,2043.41,0.01
16-Dec-15,2073.07,0.01
17-Dec-15,2041.89,-0.02
18-Dec-15,2005.55,-0.02
21-Dec-15,2021.15,0.01
22-Dec-15,2038.97,0.01
23-Dec-15,2064.29,0.01
24-Dec-15,2060.99,0.00
28-Dec-15,2056.50,0.00
29-Dec-15,2078.36,0.01
30-Dec-15,2063.36,-0.01
31-Dec-15,2043.94,-0.01
4-Jan-16,2012.66,-0.02
5-Jan-16,2016.71,0.00
6-Jan-16,1990.26,-0.01
7-Jan-16,1943.09,-0.02
8-Jan-16,1922.03,-0.01
11-Jan-16,1923.67,0.00
12-Jan-16,1938.68,0.01
13-Jan-16,1890.28,-0.03
14-Jan-16,1921.84,0.02
15-Jan-16,1880.33,-0.02
19-Jan-16,1881.33,0.00
20-Jan-16,1859.33,-0.01
21-Jan-16,1868.99,0.01
22-Jan-16,1906.90,0.02
25-Jan-16,1877.08,-0.02
26-Jan-16,1903.63,0.01
27-Jan-16,1882.95,-0.01
28-Jan-16,1893.36,0.01
29-Jan-16,1940.24,0.02
1-Feb-16,1939.38,0.00
2-Feb-16,1903.03,-0.02
3-Feb-16,1912.53,0.00
4-Feb-16,1915.45,0.00
5-Feb-16,1880.05,-0.02
8-Feb-16,1853.44,-0.01
9-Feb-16,1852.21,0.00
10-Feb-16,1851.86,0.00
11-Feb-16,1829.08,-0.01
12-Feb-16,1864.78,0.02
16-Feb-16,1895.58,0.02
17-Feb-16,1926.82,0.02
18-Feb-16,1917.83,0.00
19-Feb-16,1917.78,0.00
22-Feb-16,1945.50,0.01
23-Feb-16,1921.27,-0.01
24-Feb-16,1929.80,0.00
25-Feb-16,1951.70,0.01
26-Feb-16,1948.05,0.00
29-Feb-16,1932.23,-0.01
1-Mar-16,1978.35,0.02
2-Mar-16,1986.45,0.00
3-Mar-16,1993.40,0.00
4-Mar-16,1999.99,0.00
7-Mar-16,2001.76,0.00
8-Mar-16,1979.26,-0.01
9-Mar-16,1989.26,0.01
10-Mar-16,1989.57,0.00
11-Mar-16,2022.19,0.02
14-Mar-16,2019.64,0.00
15-Mar-16,2015.93,0.00
16-Mar-16,2027.22,0.01
17-Mar-16,2040.59,0.01
18-Mar-16,2049.58,0.00
21-Mar-16,2051.60,0.00
22-Mar-16,2049.80,0.00
23-Mar-16,2036.71,-0.01
24-Mar-16,2035.94,0.00
28-Mar-16,2037.05,0.00
29-Mar-16,2055.01,0.01
30-Mar-16,2063.95,0.00
31-Mar-16,2059.74,0.00
1-Apr-16,2072.78,0.01
4-Apr-16,2066.13,0.00
5-Apr-16,2045.17,-0.01
6-Apr-16,2066.66,0.01
7-Apr-16,2041.91,-0.01
8-Apr-16,2047.60,0.00
11-Apr-16,2041.99,0.00
12-Apr-16,2061.72,0.01
13-Apr-16,2082.42,0.01
14-Apr-16,2082.78,0.00
15-Apr-16,2080.73,0.00
18-Apr-16,2094.34,0.01
19-Apr-16,2100.80,0.00
20-Apr-16,2102.40,0.00
21-Apr-16,2091.48,-0.01
22-Apr-16,2091.58,0.00
25-Apr-16,2087.79,0.00
26-Apr-16,2091.70,0.00
27-Apr-16,2095.15,0.00
28-Apr-16,2075.81,-0.01
29-Apr-16,2065.30,-0.01
2-May-16,2081.43,0.01
3-May-16,2063.37,-0.01
4-May-16,2051.12,-0.01
5-May-16,2050.63,0.00
6-May-16,2057.14,0.00
9-May-16,2058.69,0.00
10-May-16,2084.39,0.01
11-May-16,2064.46,-0.01
12-May-16,2064.11,0.00
13-May-16,2046.61,-0.01
16-May-16,2066.66,0.01
17-May-16,2047.21,-0.01
18-May-16,2047.63,0.00
19-May-16,2040.04,0.00
20-May-16,2052.32,0.01
23-May-16,2048.04,0.00
24-May-16,2076.06,0.01
25-May-16,2090.54,0.01
26-May-16,2090.10,0.00
27-May-16,2099.06,0.00
31-May-16,2096.95,0.00
1-Jun-16,2099.33,0.00
2-Jun-16,2105.26,0.00
3-Jun-16,2099.13,0.00
6-Jun-16,2109.41,0.00
7-Jun-16,2112.13,0.00
8-Jun-16,2119.12,0.00
9-Jun-16,2115.48,0.00
10-Jun-16,2096.07,-0.01
13-Jun-16,2079.06,-0.01
14-Jun-16,2075.32,0.00
15-Jun-16,2071.50,0.00
16-Jun-16,2077.99,0.00
17-Jun-16,2071.22,0.00
20-Jun-16,2083.25,0.01
21-Jun-16,2088.90,0.00
22-Jun-16,2085.45,0.00
23-Jun-16,2113.32,0.01
24-Jun-16,2037.41,-0.04
27-Jun-16,2000.54,-0.02
28-Jun-16,2036.09,0.02
29-Jun-16,2070.77,0.02
30-Jun-16,2098.86,0.01
1-Jul-16,2102.95,0.00
5-Jul-16,2088.55,-0.01
6-Jul-16,2099.73,0.01
7-Jul-16,2097.90,0.00
8-Jul-16,2129.90,0.02
11-Jul-16,2137.16,0.00
12-Jul-16,2152.14,0.01
13-Jul-16,2152.43,0.00
14-Jul-16,2163.75,0.01
15-Jul-16,2161.74,0.00
18-Jul-16,2166.89,0.00
19-Jul-16,2163.78,0.00
20-Jul-16,2173.02,0.00
21-Jul-16,2165.17,0.00
22-Jul-16,2175.03,0.00
25-Jul-16,2168.48,0.00
26-Jul-16,2169.18,0.00
27-Jul-16,2166.58,0.00
28-Jul-16,2170.06,0.00
29-Jul-16,2173.60,0.00
1-Aug-16,2170.84,0.00
2-Aug-16,2157.03,-0.01
3-Aug-16,2163.79,0.00
4-Aug-16,2164.25,0.00
5-Aug-16,2182.87,0.01
8-Aug-16,2180.89,0.00
9-Aug-16,2181.74,0.00
10-Aug-16,2175.49,0.00
11-Aug-16,2185.79,0.00
12-Aug-16,2184.05,0.00
15-Aug-16,2190.15,0.00
16-Aug-16,2178.15,-0.01
17-Aug-16,2182.22,0.00
18-Aug-16,2187.02,0.00
19-Aug-16,2183.87,0.00
22-Aug-16,2182.64,0.00
23-Aug-16,2186.90,0.00
24-Aug-16,2175.44,-0.01
25-Aug-16,2172.47,0.00
26-Aug-16,2169.04,0.00
29-Aug-16,2180.38,0.01
30-Aug-16,2176.12,0.00
31-Aug-16,2170.95,0.00
1-Sep-16,2170.86,0.00
2-Sep-16,2179.98,0.00
6-Sep-16,2186.48,0.00
7-Sep-16,2186.16,0.00
8-Sep-16,2181.30,0.00
9-Sep-16,2127.81,-0.02
12-Sep-16,2159.04,0.01
13-Sep-16,2127.02,-0.01
14-Sep-16,2125.77,0.00
15-Sep-16,2147.26,0.01
16-Sep-16,2139.16,0.00
19-Sep-16,2139.12,0.00
20-Sep-16,2139.76,0.00
21-Sep-16,2163.12,0.01
22-Sep-16,2177.18,0.01
23-Sep-16,2164.69,-0.01
26-Sep-16,2146.10,-0.01
27-Sep-16,2159.93,0.01
28-Sep-16,2171.37,0.01
29-Sep-16,2151.13,-0.01
30-Sep-16,2168.27,0.01
3-Oct-16,2161.20,0.00
